,number,value,datetime_start,datetime_complete,duration,params_batchnorm,params_batchsize,params_beta_1,params_beta_2,params_dense_dropout_factor,params_epsilon,params_input_dropout_factor,params_learning_rate,params_nb_dense_layers,params_num_hidden0,params_num_hidden1,params_num_hidden2,params_num_hidden3,params_num_hidden4,params_num_hidden5,params_num_hidden6,params_num_hidden7,params_num_hidden_input,state
127,127,0.47839659452438354,2021-08-05 13:39:28.551471,2021-08-05 13:41:07.674457,0 days 00:01:39.122986,True,512,0.7045948619834723,0.2707892998361356,0.017326580154603637,0.006512261247472,0.29235520391882025,0.0063843027660042476,3,193.20282216372658,53.73899286084248,284.52639345123754,,,,,,127.57409488572065,COMPLETE
128,128,0.44619032740592957,2021-08-05 13:41:07.717496,2021-08-05 14:07:45.224735,0 days 00:26:37.507239,True,64,0.6599443386152299,0.2362266795612715,0.4962013544986165,0.009087941695967019,0.3192581406590922,0.0002805426875933812,4,310.4675153819512,69.23252480828262,69.09138796842947,17.505215443028384,,,,,117.46719980852856,COMPLETE
129,129,0.07611992955207825,2021-08-05 14:07:45.279785,2021-08-05 14:15:38.174086,0 days 00:07:52.894301,False,32,0.5737441824061835,0.1814872166758684,0.03469643519730843,0.006566534086888854,0.30997571981255334,0.00023975768906200063,3,403.8088595587168,45.59623695739983,439.505588831267,,,,,,144.33360713553446,COMPLETE
130,130,0.5663858652114868,2021-08-05 14:15:38.225132,2021-08-05 14:19:42.064493,0 days 00:04:03.839361,True,512,0.7466980107670612,0.24862810654314887,0.010740753258380527,0.011599450818206444,0.279126541812074,0.0001900214696086865,3,30.9820047179125,19.084061057304087,361.359217607699,,,,,,110.23757842235486,COMPLETE
131,131,0.6236414909362793,2021-08-05 14:19:42.124548,2021-08-05 14:24:36.058384,0 days 00:04:53.933836,True,512,0.8062401633805582,0.21415600065039989,0.00036713671592521896,0.0047759152931885224,0.2927071469213591,0.00014449279358054985,3,160.87322892899212,44.10710149378826,314.7671585957706,,,,,,126.42016267513988,COMPLETE
132,132,0.6282950043678284,2021-08-05 14:24:36.101423,2021-08-05 14:29:24.963657,0 days 00:04:48.862234,True,512,0.6115062422048578,0.17183378153481021,0.02802497290778762,0.0054118064812322,0.29859608322378134,0.00014403280396927147,3,181.882682187821,57.292717704526076,306.76988435980417,,,,,,150.098002654085,COMPLETE
133,133,0.6262922286987305,2021-08-05 14:29:25.013703,2021-08-05 14:34:23.953084,0 days 00:04:58.939381,True,512,0.6457888641655971,0.19368943495302496,0.029396410589695218,0.009617543974689344,0.2998142648215137,0.0001537682112513742,3,159.06983936055164,61.16009456818852,316.7340902168599,,,,,,137.23432226291322,COMPLETE
134,134,0.6310340762138367,2021-08-05 14:34:24.020145,2021-08-05 14:40:05.068753,0 days 00:05:41.048608,True,512,0.6574422257651855,0.17078083485177054,0.032096933800332725,0.0104876198832941,0.34667202055669516,0.00015239207218172091,3,159.8539422478836,79.6501956072007,306.7382275737289,,,,,,136.1906046594215,COMPLETE
135,135,0.6316231489181519,2021-08-05 14:40:05.122802,2021-08-05 14:44:26.603178,0 days 00:04:21.480376,True,512,0.6385360551753151,0.16986632836562598,0.032007123677403035,0.010308716478277523,0.34214695239232257,0.0001532818649021205,3,169.69776221218982,84.43642276286224,309.8169520999792,,,,,,139.03342012197643,COMPLETE
136,136,0.6089299917221069,2021-08-05 14:44:26.662232,2021-08-05 15:00:51.465250,0 days 00:16:24.803018,True,512,0.650191640166617,0.15638796546623415,0.07157593649148736,0.07235567728998761,0.3533331684236444,0.00015003010779011025,5,166.0829086058906,83.6786716896546,315.6369642318817,5.228370793956684,252.52624541500813,,,,153.43710131331045,COMPLETE
137,137,0.6142609119415283,2021-08-05 15:00:51.526305,2021-08-05 15:04:57.325445,0 days 00:04:05.799140,True,512,0.6180263627195439,0.1463608507361913,0.04219076896970507,0.015440236681088551,0.3421422713569689,0.00018733563640828028,2,149.7689337705318,76.15995668112937,,,,,,,151.12116586260876,COMPLETE
138,138,0.6157923936843872,2021-08-05 15:04:57.384499,2021-08-05 15:09:14.027482,0 days 00:04:16.642983,True,512,0.7165153283807293,0.1688988634386497,0.08278635757983455,0.009956159392380372,0.33473784389625355,0.00016214603906633543,3,114.71608565408575,59.14947694523325,422.4355357392645,,,,,,137.44592889007433,COMPLETE
139,139,0.6149088740348816,2021-08-05 15:09:14.081532,2021-08-05 15:14:43.419510,0 days 00:05:29.337978,True,512,0.6733863179317514,0.17293399052122477,0.03127098604571829,0.0470450297109379,0.3665241047376283,0.00022050208000634015,2,159.90882508106623,86.96743692126587,,,,,,,139.6120764046482,COMPLETE
140,140,0.6255706548690796,2021-08-05 15:14:43.469556,2021-08-05 15:20:46.566180,0 days 00:06:03.096624,True,512,0.628732018145204,0.1902369546269141,0.04865060814441863,0.02191605958607919,0.32028025062020327,0.0002505137686856111,4,130.17619864568655,66.97104948741897,369.74720657497903,68.91575360693945,,,,,125.31716965807749,COMPLETE
141,141,0.6320943832397461,2021-08-05 15:20:46.629237,2021-08-05 15:26:15.915166,0 days 00:05:29.285929,True,512,0.6128362199226298,0.18791620713312246,0.04806459277453636,0.025269375932346707,0.3211117002114181,0.00025530743652131316,4,147.31371966972978,64.73587857849772,374.02727635152456,74.19116449889843,,,,,126.37505448484279,COMPLETE
142,142,0.6304008364677429,2021-08-05 15:26:15.965212,2021-08-05 15:32:50.727583,0 days 00:06:34.762371,True,512,0.6085603171607341,0.18784028064989725,0.0462122432568009,0.022935705970657066,0.32383479277670385,0.00027163489470885896,4,134.05812628413906,94.23964619115215,302.69840194956635,74.66880637830417,,,,,126.16979915401787,COMPLETE
143,143,0.6295614242553711,2021-08-05 15:32:50.766618,2021-08-05 15:38:21.500864,0 days 00:05:30.734246,True,512,0.5224026960283673,0.1897247997404611,0.06705170174272784,0.02647139304752519,0.3112802813872998,0.00027350345215852685,4,141.4369324740787,67.20765587673648,360.9785745295397,71.00472080672193,,,,,130.12922347628748,COMPLETE
144,144,0.637116014957428,2021-08-05 15:38:21.540900,2021-08-05 15:45:00.553130,0 days 00:06:39.012230,True,512,0.5179470113664495,0.18951404326787083,0.06711289557095376,0.030929166266806415,0.3236812463316415,0.0003194508118243117,4,140.50635901556421,93.56601126194975,371.7512409556554,64.22808043228333,,,,,127.47943945227726,COMPLETE
145,145,0.6303861141204834,2021-08-05 15:45:00.597170,2021-08-05 15:50:35.277997,0 days 00:05:34.680827,True,512,0.5132158438821933,0.19108501255000976,0.06829128740138497,0.027483417058122298,0.32216475534724937,0.0003320714637617237,4,99.84898822644196,91.81576343865748,368.64031008012614,61.850255648599955,,,,,127.7761474863726,COMPLETE
146,146,0.6266014575958252,2021-08-05 15:50:35.313028,2021-08-05 15:55:48.499345,0 days 00:05:13.186317,True,512,0.5097210774071869,0.18767758010489444,0.06861379746890368,0.03361067651103901,0.3262909291788386,0.0003422590186323836,4,102.42437782211759,97.94255209907477,380.4130892975419,65.24825428598167,,,,,129.08463328267086,COMPLETE
147,147,0.629502534866333,2021-08-05 15:55:48.535377,2021-08-05 16:08:23.753975,0 days 00:12:35.218598,True,256,0.5179521317872027,0.18745020061814877,0.06771471642824116,0.033965013447884544,0.326394456639101,0.00032883150421336856,5,103.0134504876578,120.21689764882106,504.4792598353214,67.56578370794121,353.6264563020754,,,,158.38647521004313,COMPLETE
148,148,0.5372573733329773,2021-08-05 16:08:23.798014,2021-08-05 17:39:23.841720,0 days 01:31:00.043706,True,16,0.522476204493961,0.1585129843369795,0.10130286364259955,0.10335167392449314,0.32245222774876003,0.0003445729420542404,5,100.32536080766963,97.52035042557294,498.8772523996084,65.90817856367491,499.80298798136874,,,,157.69595795531419,COMPLETE
149,149,0.6325803399085999,2021-08-05 17:39:23.897771,2021-08-05 17:51:42.299102,0 days 00:12:18.401331,True,256,0.6281483754995469,0.1902874413242184,0.0774986954498362,0.05578947174380558,0.3806000204271926,0.00040528920332756683,5,90.71848061890715,124.28164204816842,371.008518031293,86.84696648882408,281.4323245355111,,,,177.93383092898077,COMPLETE
150,150,0.6357023119926453,2021-08-05 17:51:42.346145,2021-08-05 18:05:41.464909,0 days 00:13:59.118764,True,256,0.6219340136094045,0.13933092300183797,0.08224621553513667,0.0643714972733846,0.38021525551246327,0.0004164319727371919,5,85.01655598985714,119.00151440753507,372.06259327571973,85.78662509903452,249.54363173787544,,,,172.98924263016028,COMPLETE
151,151,0.6258651614189148,2021-08-05 18:05:41.505946,2021-08-05 18:15:36.558142,0 days 00:09:55.052196,True,256,0.6213975904701554,0.14088007264766345,0.0715055711928037,0.052938390260025926,0.38173173302709223,0.0005825044082875203,5,92.14526548171669,124.93508672282705,369.95526328321193,89.37298445468888,297.50814620471317,,,,191.04221746935883,COMPLETE
152,152,0.6312844157218933,2021-08-05 18:15:36.601182,2021-08-05 18:31:44.736068,0 days 00:16:08.134886,True,256,0.5572671414336631,0.1347102853667751,0.08685742267935792,0.12460686504677702,0.3828534455805034,0.0005600027049632981,5,87.64778278605591,123.76260745720504,445.57396141975835,87.04939406917192,282.6248679939685,,,,182.8657044657993,COMPLETE
153,153,0.6420787572860718,2021-08-05 18:31:44.788115,2021-08-05 18:55:48.529764,0 days 00:24:03.741649,True,256,0.557403438601615,0.15150470952064274,0.08619113117305993,0.2606469975537779,0.4007336836146473,0.0004215351731937346,5,71.54507779770462,91.95826464103065,448.315428091248,88.88760280352842,165.26040300650874,,,,180.4998542066281,COMPLETE
154,154,0.6411951780319214,2021-08-05 18:55:48.580810,2021-08-05 19:14:20.529253,0 days 00:18:31.948443,True,256,0.5573523650911054,0.11140596613101789,0.0802152681029008,0.17552736020413534,0.3796616529963752,0.0004235307256582174,5,70.88717784210193,109.70313530631772,464.0007903235124,85.98919591928744,182.33404053928052,,,,180.38373217981015,COMPLETE
155,155,0.6328012347221375,2021-08-05 19:14:20.575295,2021-08-05 19:37:18.275992,0 days 00:22:57.700697,True,256,0.5568380864915865,0.12396726072482822,0.0865318552704527,0.270584420273204,0.4069357228909991,0.0003970748523263016,5,71.00003611986621,105.66517799832585,451.0574744900773,95.03386153123655,186.00444681067896,,,,214.39172229313056,COMPLETE
156,156,0.6393102407455444,2021-08-05 19:37:18.327038,2021-08-05 20:03:52.464219,0 days 00:26:34.137181,True,256,0.5608473088563642,0.11743033484526574,0.10998994519648841,0.3413942280301451,0.4026659384255205,0.00042488501947537943,5,62.91126083601693,111.79773456261161,443.7476518828235,88.02755891034762,181.53321274881407,,,,218.34901866429004,COMPLETE
157,157,0.6367331147193909,2021-08-05 20:03:52.510261,2021-08-05 20:30:22.052268,0 days 00:26:29.542007,True,256,0.548025057293839,0.11244831567350216,0.11010226413544308,0.39166944408450194,0.408178206268108,0.00044830347868421796,5,68.25384395082949,116.64674753775336,444.9073242504445,91.92249196872994,186.9247451559667,,,,216.88485471901467,COMPLETE
158,158,0.6402968764305115,2021-08-05 20:30:22.090303,2021-08-05 21:00:30.600094,0 days 00:30:08.509791,True,256,0.5619499646205786,0.10930260163999785,0.10933714082870603,0.3875148956962365,0.41363151570426676,0.00044057914303420836,5,69.72330562406962,111.24533465316041,459.63025121756823,91.1007598142293,183.5231884399753,,,,229.06662104696557,COMPLETE
159,159,0.6352458000183105,2021-08-05 21:00:30.651140,2021-08-05 21:25:45.415073,0 days 00:25:14.763933,True,256,0.5597145984987989,0.1094196248358128,0.11066722912668867,0.3385370505988246,0.4155081656397777,0.00043811766856547357,5,72.28053938627707,107.19259351872073,448.49801541595923,91.8998277653069,178.2354844497817,,,,225.25060671544696,COMPLETE
160,160,0.6366153359413147,2021-08-05 21:25:45.469122,2021-08-05 21:54:46.366206,0 days 00:29:00.897084,True,256,0.5903343319583281,0.11004091350960567,0.103950815761916,0.37555956537870283,0.4169564181868928,0.0004334209346075896,5,68.99876218119911,108.16982782433776,452.16521986084507,96.87571703579222,179.3525094777049,,,,220.84700002688814,COMPLETE
161,161,0.6333608031272888,2021-08-05 21:54:46.410386,2021-08-05 22:17:11.083241,0 days 00:22:24.672855,True,256,0.5626120155608664,0.11013588599846226,0.10696159682251538,0.3509718803444489,0.4256016662293417,0.0005053929802184052,5,71.7999545734146,104.31697721508434,457.94873037485485,94.52497042706618,179.89520999597093,,,,213.43704847745022,COMPLETE
162,162,0.6318734884262085,2021-08-05 22:17:11.131863,2021-08-05 22:40:20.013711,0 days 00:23:08.881848,True,256,0.5556794383808467,0.12190934829784748,0.10996642244054892,0.32596643542207865,0.4195520715802585,0.0005018913795281554,5,68.74165844152313,105.51941581920433,435.4434935220074,94.69719833490882,172.4893493130322,,,,219.94082692917388,COMPLETE
163,163,0.6354814171791077,2021-08-05 22:40:20.056462,2021-08-05 23:05:05.951379,0 days 00:24:45.894917,True,256,0.571037827151978,0.1131210177733704,0.11055815250638257,0.3573100153862248,0.4209583284800726,0.0004967397800685183,5,67.68934882535171,107.79962205400317,451.23803029388864,102.9649960935235,178.86052883651436,,,,217.752511034663,COMPLETE
164,164,0.6275439858436584,2021-08-05 23:05:06.002426,2021-08-05 23:23:27.588462,0 days 00:18:21.586036,True,256,0.5634871707844662,0.10780656332976146,0.10925589706849129,0.3529305191206773,0.41645903809508766,0.0006827867140817604,5,68.77696440242244,107.56169112470735,454.78167283225537,100.92910378190025,176.5092701337261,,,,223.3699216265726,COMPLETE
165,165,0.6348923444747925,2021-08-05 23:23:27.636507,2021-08-05 23:43:07.251379,0 days 00:19:39.614872,True,256,0.5522388237680772,0.12263628624769682,0.11893064222398433,0.19768622745290046,0.443740333422705,0.0005105480014384835,5,60.07322993555435,130.08198775419993,441.08641479982697,90.2136809484425,179.09325864914956,,,,205.51963502497247,COMPLETE
166,166,0.6093276143074036,2021-08-05 23:43:07.298434,2021-08-06 00:20:18.818473,0 days 00:37:11.520039,True,256,0.5522711919615562,0.11985122649243042,0.1135156924331986,0.9236006025823168,0.44937415345156334,0.00047541142074928217,5,56.39086070034374,135.2413453307821,476.2240271040062,116.85181762316898,173.45878797261665,,,,209.2267204568286,COMPLETE
167,167,0.6310782432556152,2021-08-06 00:20:18.857509,2021-08-06 00:32:48.651182,0 days 00:12:29.793673,True,256,0.5822276374603301,0.11114462124213173,0.12769409616947097,0.2236525464429054,0.3972670280112492,0.0007813314655218211,5,61.71952434673065,113.00086367686065,413.5324521988054,102.78951794941622,130.3807713989958,,,,264.02707370468386,COMPLETE
168,168,0.6314464211463928,2021-08-06 00:32:48.701292,2021-08-06 01:04:39.888294,0 days 00:31:51.187002,True,256,0.4311251402662382,0.12383280102230305,0.10405743949691153,0.4640133761806196,0.435276183796092,0.0004207270069405047,5,48.83988649172065,163.8987141170014,414.1389707841629,84.58572688274467,219.00875319771202,,,,222.86015503734495,COMPLETE
169,169,0.07570759207010269,2021-08-06 01:04:39.940342,2021-08-06 01:06:08.372622,0 days 00:01:28.432280,False,256,0.5487529107864899,0.12416080929458369,0.1367568169212621,0.16229368577455405,0.4554089191219764,0.0004810763136727903,5,73.40484145687289,105.93330806694591,497.5354379409407,138.80318227208173,196.864342583601,,,,241.7705661155401,COMPLETE
170,170,0.6412246227264404,2021-08-06 01:06:08.423668,2021-08-06 01:36:35.023882,0 days 00:30:26.600214,True,256,0.576447367080971,0.10241180867441728,0.09608221171414368,0.29290514934176076,0.4133299187224262,0.0003980694162391633,6,62.25077455983544,138.30923611239749,447.89529727134664,100.60662834085943,119.62739791920538,398.05313988214607,,,199.47594550259055,COMPLETE
171,171,0.6334786415100098,2021-08-06 01:36:35.076749,2021-08-06 02:00:57.068966,0 days 00:24:21.992217,True,256,0.5819228478901224,0.10000853495200535,0.12005924465840646,0.33934223882547215,0.40585521624829746,0.0005236657559344949,6,60.455168391378386,131.5908828420718,508.63649876708894,99.28273997166522,114.93649897466148,474.7229271863746,,,199.94446278683097,COMPLETE
172,172,0.637322187423706,2021-08-06 02:00:57.122906,2021-08-06 02:30:19.359691,0 days 00:29:22.236785,True,256,0.5874397980590325,0.10150288846243134,0.12067291555100748,0.30506658207178794,0.41172056210229924,0.0004064521893956004,6,62.67797318168092,193.58293800193465,508.7549208313867,100.4582138105589,112.59161496952989,371.7930530058031,,,197.76620614331156,COMPLETE
173,173,0.6366006135940552,2021-08-06 02:30:19.415744,2021-08-06 03:05:21.129429,0 days 00:35:01.713685,True,256,0.5872913843862544,0.10224205081249078,0.09196596655587443,0.472277288607446,0.40521533146683875,0.0004235564303536809,6,61.61523359421093,194.68085954571208,511.9935074969147,104.59875357320895,106.46707961963041,478.43828859059715,,,201.21001236501291,COMPLETE
174,174,0.6442435383796692,2021-08-06 03:05:21.182889,2021-08-06 03:48:30.269299,0 days 00:43:09.086410,True,256,0.5831605422766047,0.10048634095250684,0.09372734778676554,0.5893369402302316,0.4042160507239494,0.0004072554826426352,6,61.86962256407644,203.86656747403563,509.48887470456054,113.74139721039256,111.03227833016014,474.1083102492866,,,199.04442526243164,COMPLETE
175,175,0.6368362307548523,2021-08-06 03:48:30.322348,2021-08-06 04:21:57.708682,0 days 00:33:27.386334,True,256,0.5828777089614983,0.10192439592150127,0.12052098885493642,0.5467323176081057,0.4044078439970515,0.0006102580068968427,6,61.6549637476465,202.1017321390101,496.2396704096672,110.6927027237552,111.50593562409348,482.32792659635936,,,199.8236645139077,COMPLETE
176,176,0.6404736042022705,2021-08-06 04:21:57.764734,2021-08-06 04:57:16.346013,0 days 00:35:18.581279,True,256,0.5865286918260086,0.10024126687373544,0.12561387978040855,0.5164206891425445,0.39619531416207315,0.0006452420211846937,6,61.48034650103628,244.26880595355027,495.8984180211563,131.0996524467852,98.99562092638236,461.1720685921368,,,198.42810897057925,COMPLETE
177,177,0.6400759816169739,2021-08-06 04:57:16.402032,2021-08-06 05:27:29.984428,0 days 00:30:13.582396,True,256,0.5089704197429853,0.10011752680425574,0.11904925236936612,0.666630781018575,0.4007126124040833,0.0007745618110977991,6,61.6613656428431,215.03312626304228,497.71105237645656,134.9628242832692,103.99727886964968,481.3623280787941,,,197.6256161238362,COMPLETE
178,178,0.6407239437103271,2021-08-06 05:27:30.035987,2021-08-06 06:06:13.784519,0 days 00:38:43.748532,True,256,0.4969771477634181,0.10020805093132926,0.09330701856459242,0.6607354054413138,0.3953182383315032,0.0006239637815452184,6,41.1354512877781,208.28777191443572,496.31359309477995,137.64530599477467,98.98451955709307,498.50037092418097,,,199.58774388464013,COMPLETE
179,179,0.6405177712440491,2021-08-06 06:06:13.841551,2021-08-06 06:40:10.312289,0 days 00:33:56.470738,True,256,0.4977794738136998,0.10059333313033622,0.09804555297272577,0.6639051452038004,0.39072889773155994,0.0006386780383573962,6,40.20389655057814,201.91541888074698,510.9229866532595,145.32207715082842,95.66400130617373,501.8623292694219,,,191.61333214259358,COMPLETE
180,180,0.6363797187805176,2021-08-06 06:40:10.363660,2021-08-06 07:08:37.142100,0 days 00:28:26.778440,True,256,0.4890681605691144,0.10293892693465785,0.09406605093228522,0.5941138439359188,0.3966036468040076,0.0008380522983460836,6,37.50903761716783,208.39472827362005,511.1759702019679,150.8103120164583,93.10197565697285,460.9304229889162,,,194.15566205307434,COMPLETE
181,181,0.6363502740859985,2021-08-06 07:08:37.196147,2021-08-06 07:44:35.813772,0 days 00:35:58.617625,True,256,0.5021615823728991,0.10210434419424363,0.09163584612281615,0.6639411009720683,0.39326964023173205,0.0006373502351916924,6,38.85910077390133,207.79681529004637,511.2035567735666,142.88002350650189,93.59446099848614,508.28736206522694,,,190.78347928116574,COMPLETE
182,182,0.6335964202880859,2021-08-06 07:44:35.865839,2021-08-06 08:11:10.821103,0 days 00:26:34.955264,True,256,0.49336993050189626,0.10397467018892136,0.09490848316576364,0.655039142327737,0.39000799315632556,0.0010208528187438167,6,38.35696006184672,201.05313851790663,488.9626979343224,149.04930734506001,93.06281471518416,501.8474135107156,,,192.82846387225513,COMPLETE
183,183,0.642874002456665,2021-08-06 08:11:10.876154,2021-08-06 08:51:03.575222,0 days 00:39:52.699068,True,256,0.4382292438983029,0.10011451022279157,0.09446254837839488,0.8636233941998421,0.39697820518587873,0.0008090065155864481,6,46.02979949295317,245.15159222231298,511.1567389464096,132.93222942162922,90.79727836854872,489.9559657435813,,,170.68143354141154,COMPLETE
184,184,0.6341560482978821,2021-08-06 08:51:03.633275,2021-08-06 09:25:11.310183,0 days 00:34:07.676908,True,256,0.4544426930765036,0.10041662849282855,0.09530159559526225,0.7963517232000565,0.3979703312372632,0.0008241570950709092,6,45.26121785415467,238.32858567724406,504.2042325064218,131.66026158309984,88.91096944599174,508.80118141802905,,,188.55215993784114,COMPLETE
185,185,0.6332283020019531,2021-08-06 09:25:11.363553,2021-08-06 09:55:26.843081,0 days 00:30:15.479528,True,256,0.4143002871564829,0.1004538260880286,0.13176334462568712,0.544275805312734,0.39451787041740904,0.0006905039579560629,6,32.282319865171864,267.32072478723836,407.4618852135419,169.96821150762847,100.80105289142813,375.59887661028864,,,235.71468257284602,COMPLETE
186,186,0.6432273983955383,2021-08-06 09:55:26.909140,2021-08-06 10:24:59.735537,0 days 00:29:32.826397,True,256,0.4465126937355433,0.10536416547599475,0.09918952559879717,0.5138696286582879,0.40760070690128264,0.0006336466368282399,6,50.12120903269866,181.1609793726982,505.0033235072698,123.85217826932819,65.39017465276979,504.9434866859877,,,199.38792119611264,COMPLETE
187,187,0.6420934796333313,2021-08-06 10:24:59.781990,2021-08-06 11:07:06.897242,0 days 00:42:07.115252,True,256,0.44252150403647594,0.10647429941177378,0.1003326492687293,0.98501906010603,0.4064688046367947,0.0008719503097530431,7,50.26172360718401,185.072529249185,506.2740866913709,119.92949166943751,67.32781759788169,363.9795475896586,104.68454125711118,,198.5242215480157,COMPLETE
188,188,0.62093186378479,2021-08-06 11:07:06.957904,2021-08-06 11:55:42.231858,0 days 00:48:35.273954,True,256,0.43615584331962964,0.11548508162907789,0.152284836717743,0.889400966969149,0.43320524403410277,0.0006321798173226932,7,51.571960601710856,188.6662031621377,496.62994790041023,119.52231190727497,59.208891859179424,341.129280903935,109.92773614305236,,204.68166292485952,COMPLETE
189,189,0.6330368518829346,2021-08-06 11:55:42.301916,2021-08-06 12:31:17.824574,0 days 00:35:35.522658,True,256,0.4569513694398577,0.10684424504823857,0.12726385167205412,0.4759976903315346,0.4069079177319583,0.0005998405194948445,7,49.446066076762904,180.1157909421284,510.8904949946586,123.93469035485508,70.34844636502106,369.97451245358457,134.5953173780945,,181.4276455866629,COMPLETE
190,190,0.6411215662956238,2021-08-06 12:31:17.877540,2021-08-06 12:55:01.839709,0 days 00:23:43.962169,True,256,0.4028973748912393,0.11276514294257531,0.10205055800412306,0.45366755073538034,0.41267594117620177,0.0010873247899033283,6,44.89535154523216,332.36576616658544,407.2614724611347,108.6089041491518,128.5386051524784,484.88537136721976,,,250.1143405175253,COMPLETE
191,191,0.6377934217453003,2021-08-06 12:55:01.891759,2021-08-06 13:21:50.922460,0 days 00:26:49.030701,True,256,0.3876892174400015,0.11499077423400149,0.10361456113825847,0.45352641285213213,0.41169940629472124,0.0011382293647780378,6,53.66800251008102,332.09460800834785,409.387016518253,115.33342834372263,129.62577083959044,501.33811563221747,,,253.60808898821142,COMPLETE
192,192,0.6443024277687073,2021-08-06 13:21:50.969502,2021-08-06 13:50:53.741615,0 days 00:29:02.772113,True,256,0.39814104167265874,0.11602032570842151,0.1013551904629543,0.9914707262829211,0.37216300472712643,0.001490506798497332,6,41.90028091545713,366.984266328828,410.3258637032092,112.65151515493427,130.79417829318146,508.78389932523527,,,290.06858549056443,COMPLETE
193,193,0.6441698670387268,2021-08-06 13:50:53.796637,2021-08-06 14:21:36.992918,0 days 00:30:43.196281,True,256,0.40639109359626285,0.1295808875889778,0.12103008159278773,0.9838139166924197,0.3677656621175346,0.0015338126670078357,6,42.92622763085929,378.89180071006535,406.1037251742365,116.23125478927538,134.61100115568556,499.8581811066391,,,253.47554217855335,COMPLETE
194,194,0.6401495933532715,2021-08-06 14:21:37.041518,2021-08-06 14:46:49.287912,0 days 00:25:12.246394,True,256,0.3897880088888341,0.1304872413357326,0.12003771231523358,0.9440694920885581,0.3667593646474077,0.0013967160730660175,6,41.92551291427982,379.43288684334635,406.44059614819326,116.05783830013299,129.47472977799666,488.001924838887,,,256.34560153655593,COMPLETE
195,195,0.6456572413444519,2021-08-06 14:46:49.345190,2021-08-06 15:16:10.252768,0 days 00:29:20.907578,True,256,0.40234530860113427,0.1300909215022674,0.1013343533999454,0.9989327716621766,0.3727772857048024,0.0015161148287480865,6,43.42122704187771,379.44718816634384,402.32062475276535,128.61725888135908,126.9003860546851,393.3186908756712,,,319.62045921882526,COMPLETE
196,196,0.6334491968154907,2021-08-06 15:16:10.296620,2021-08-06 15:45:42.558505,0 days 00:29:32.261885,True,256,0.39029900324496675,0.1327415373266549,0.10160165291433089,0.928779232249818,0.3667482071262858,0.0013223130863662539,6,42.72135891603086,378.6024000761606,393.5023890988406,186.28757026863138,133.9794966886397,511.2667875122917,,,256.1301576820768,COMPLETE
197,197,0.6320207118988037,2021-08-06 15:45:42.615716,2021-08-06 16:07:53.807191,0 days 00:22:11.191475,True,256,0.3856704366361393,0.11693395856777952,0.13384373697360105,0.950497255244368,0.3720416246204941,0.001694912117342875,6,54.89847064721675,328.9946521235883,411.86562395449783,128.1211095982283,136.18342352403198,377.0263910813982,,,310.4384513191664,COMPLETE
198,198,0.6256442666053772,2021-08-06 16:07:53.866059,2021-08-06 16:20:51.292819,0 days 00:12:57.426760,True,256,0.40671972484689634,0.12784739061374306,0.14158218612243317,0.2251570979641069,0.37638952142925364,0.0022077133635380036,6,46.26428845211136,268.33284956778795,404.7004674774697,168.65658075798817,121.0608669831528,401.93628008435195,,,306.9568543049137,COMPLETE
199,199,0.6402674317359924,2021-08-06 16:20:51.343337,2021-08-06 16:47:28.258261,0 days 00:26:36.914924,True,256,0.42129794660950926,0.11849860956723364,0.11983075235936062,0.7199641175950716,0.38603337892820583,0.0010974895201797132,6,33.694875077696,424.0728524970846,418.8986867634853,131.47365697298235,138.69438544924748,510.9648566714207,,,367.2714164317368,COMPLETE
